# Consolidated religion localisation from Aguila o Sol and Sob o Anil
# Generated for the merged religion definitions; source spellings and descriptions are preserved.

AA;A'a;;;;;;;;;;;;;x
ABU_MURRAH;Abu Murrah;;;;;;;;;;;;;x
ADONAI;Adonai;Adonaï;Adonai;;Adonai;;;;;;;;;x
mysticalist_DESC;Mysticalists differ from Tridentines in that they believe the Vicar of Christ will return long before the Second Coming, in fact he has already returned several times. This system, based on personal mystical revelation, claims that the ability to choose Popes has been stripped from human institutions and now only God himself may decide. Although not as aggressive as Tridentines, Mysticalists still practice the Tridentine Mass and regard other Catholics (and indeed all other Christians) as living in error.;;;;;;;;;;;;;x
NATURALIST;Naturalist;;;;;;;;;;;;;x
nguillatun;Nguillatun;;;;;;;;;;;;;x
nguillatun_DESC;The traditional faith of the Mapuche people, they believe that before the world was even formed, different primordial spirits, called the Ngen, Pillan, and Wangulén, came forth from the Pu-Am, the universal soul, and gave shape to all of creation through their own conflicts and stories. Now Ngenechén, the ruler spirit of mankind, blesses those that satisfy them with offerings in the Nguillatun ceremonies, and punishes those that fail to give worthy offerings.;;;;;;;;;;;;;x
OATH_OF_THE_THIRTY-THREE_ORIENTALS;Oath of the Thirty-Three Orientals;;;;;;;;;;;;;x
obscurantist;Obscurantist;;;;;;;;;;;;;x
obscurantist_DESC;Born from a different interpretation on the Camino Estelar myths, Obscurantists believe that although it's true that mighty beings are found amongst the stars, and through observation they can be reached, they believe those being are harbingers of the end, lead by the World Born Dead, Nibiru,and the Event was caused because mankind looked too deep into the Abyss beyond the world. To prevent anything like that to ever happen again, they seek to destroy any chance of people finding what the people of old ever found, and hide any secrets the stars hide, as keepers of what must not be known. It is only under the cover of Darkness, that Humankind will be safe from the Shining Abyss.;;;;;;;;;;;;;x
OFFICER;Officer;;;;;;;;;;;;;x
orthodoxist;Byzantine;;;;;;;;;;;;;x
orthodoxist_DESC;The Byzantine Rite represents the liturgical and canonical practices that developed in the Eastern Christian Churches and were incorporated within the Catholic church. Byzantines practice the rite in the original Greek or some other form (Slavic, Romanian, Hungarian, Albanian). After the Event and the resulting loss of contact with Rome, Byzantines have become more insular, shunning the authority of new non-Papal institutions.;;;;;;;;;;;;;x
pachamama;Pachamama;;;;;;;;;;;;;x
pachamama_DESC;The resurgence of the native spiritual beliefs, syncretized with traditional virgin devotion, and in conjunction with ecological and social movements of the past age before the Event, culminated in the ascendance of the cult of the Mother Earth, or Pachamama. As the source of life and the world we live in, mother of the Sun and the Moon and everything that is, Pachamamists believe that we must give offerings back to the World Mother in gratitude for everything she has given us, and caring for nature is caring for the gifts of the Goddess herself, thus protection of the land and living in harmony with it is the primordial duty of each person.;;;;;;;;;;;;;x
PADIM;Padim;;;;;;;;;;;;;x
PARENT;Parent;;;;;;;;;;;;;x
PARTENON_LITERARIO;Partenon Literario;;;;;;;;;;;;;x
PAYADOR;Payador;;;;;;;;;;;;;x
peterite;Peterite;;;;;;;;;;;;;x
peterite_DESC;The Peterite movement was born following the chaos of the Event and the uncertainty brought on by the schism between Catholics in Brazil and elsewhere, faced with a crisis of authority.  The first Peterites emerged due to the twin discoveries of ancient documents declaring the faithful should be led by a protective secular authority, the Padroado, and the writings of saints declaring Peter II, the last Emperor of Brazil, to also be the last legitimate Pope of the Church. Endorsed by a seemingly divine mandate, on the authority of The Magnanimous, Peterites ultimately seek to restore the Brazilian Empire as the new Rome for the Catholic church.;;;;;;;;;;;;;x
PHILOSOPHIE_ZOOLOGIQUE;Philosophie Zoologique;;;;;;;;;;;;;x
piriamano;Piriamano;;;;;;;;;;;;;x
piriamano_DESC;Piriamano posits that the Banda Oriental desires achievement rather than war, as expressed by their idol Piria. It holds Piria to have been the primary physical representative of the Banda Oriental, as shown by his great achievements in building and other legendary feats throughout his life. As such, Piriamanos seek to imitate Piria to gain the favor of the Banda Oriental and jealously guard Piria’s creations.;;;;;;;;;;;;;x
platinean;Platinean;;;;;;;;;;;;;x
platinean_DESC;Sovereignty of the people is the principle that guides Platineans, as it has for centuries, and the conviction that there will be those who rise to defend Sovereignty. After the Crown created the Río de la Plata and slipped into tyranny, the Libertador San Martín crossed the Andes to fight for the salvation of not just the Río de la Plata but all of South America. After San Martín came great chaos and the tyranny of Rosas but eventually Perón arose, building the three pillars to support the people. He too eventually ascended, but the Platineans still hold him (and his wife) in equal regard to San Martín. Even today, Platineans pray for another who may be embodiment of nationality and defend Sovereignty, just as in the past.;;;;;;;;;;;;;x
rastafariansoa;Rastafari;;;;;;;;;;;;;x
rastafariansoa_DESC;Rastafari is a religion originating in Jamaica, inspired by both the Christian Bible and the teachings of Marcus Garvey. They believe that a pre-Event emperor from "Zion" known as Ras Tafari was the representative of Jah, or God, on Earth, and that "the Event" was the result of Jah overthrowing the wicked forces of "Babylon", allowing the world to start anew. The Rasta faith is divided into several groups, or "mansions", and the two largest Rasta Mansions in the post-apocalyptic world are Bobo Ashanti and the Twelve Tribes of Israel.;;;;;;;;;;;;;x
rastafariansoa_FEATURES;§Y*§! May go on vision quests with the aid of sacramental herbs.\n§Y*§! May join Bobo Ashanti or the Twelve Tribes of Israel via a targeted decision.;;;;;;;;;;;;;x
REPUBLICANISM;Republicanism;;;;;;;;;;;;;x
rosalian;Rosalian;;;;;;;;;;;;;x
rosalian_DESC;Rosalians share similar ideas about Sovereignty as Platineans but differ sharply on the figures they worship. Rosalians hold that San Martín handed his sword, symbolizing the sum of public power, over to Rosas, establishing him as the rightful Restorer who then governed wisely and with great virtue. Rosas was later betrayed by jealous usurpers, and this ended the former Golden Age, at least according to Rosalians. Meanwhile, Platineans view Rosas as a brutal tyrant and his ascendancy as totalitarian. Rosalians pray for another Rosas, a Restorer that could restore Sovereignty and Virtue.;;;;;;;;;;;;;x
santa_diablada;Santa Diablada;;;;;;;;;;;;;x
santa_diablada_DESC;Born from the clash between worlds, Las Santas Diabladas are a diverse and vibrant clade of cults that have arisen in the Central Andes, believing that under God there is a wide pantheon of powerful beings composed by Saints, Demons, and Spirits of the Land, that either in awe and admiration or in fear, must be worshipped and kept content, otherwise they might sway from blessing into cursing those who don't give them the offering they seek and deserve. As rival interests and domains between the forces exist, Santa Diablada worshippers identify with one of three large groups. Los Santos, followers of Jesús, the Virgin, San Ernesto and El Tata. Los Diablos, followers of dark demons like El Tío, Ekeko, Momo and even Mandinga. And Los Dueños, followers of the spirits of nature, like Jichi, Coquena and Jerere.;;;;;;;;;;;;;x
santo_daime;Santo Daime;;;;;;;;;;;;;x
santo_daime_DESC;Santo Daime is a syncretic religion founded in the Brazilian region of Acre by Mestre Irineu. The religion incorporates elements of several religious or spiritual traditions including Catholicism, Kardecist beliefs, African animism, and indigenous shamanism, including vegetalismo. Ceremonies, trabalhos, are and are undertaken sitting in silent "concentration", or sung collectively, dancing according to simple steps in geometrical formation. Ayahuasca is drunk as part of the ceremony.;;;;;;;;;;;;;x
sebastianist;Sebastianist;;;;;;;;;;;;;x
sebastianist_DESC;The world has been godless for a long time, but it was not always so. Once, there ruled Brazil two kings, Sebastian and Dom Pedro, equal in wisdom and both pre-ordained by God to rule. They jointly ruled the Fifth Empire, the closest to Paradise man has come since Eden. However, the kings eventually disappeared, first Sebastian lost in battle and second Dom Pedro in exile, and the world has been gripped by chaos and division ever since. Now, Sebastianists pray for a swift return of the kings, one or both, and peace to the world. ;;;;;;;;;;;;;x
seladite;Seladite;;;;;;;;;;;;;x
seladite_DESC;During his lifetime, Father Cicero made many prophecies about the future including those about the End of Days. The spread of false religions and tyranny across the world and the Event itself signal to the Seladites that the first four of the Seven Seals of God have been opened. As such, Seladites believe firmly that they are living in the End Times, and soon, there will be judgment.;;;;;;;;;;;;;x
SHEPERD;Sheperd;;;;;;;;;;;;;x
SHOON;Sho'on;;;;;;;;;;;;;x
SILVER_BOOKS;The Silver Books;;;;;;;;;;;;;x
SONGS_OF_JUREMA;Songs of Jurema;;;;;;;;;;;;;x
SUMAK_KAWSAY;Sumak Kawsay;;;;;;;;;;;;;x
SUPAY;Supay;;;;;;;;;;;;;x
syncretic_group;Syncretic;;;;;;;;;;;;;x
TAHUANTINSUYO_BIBLE;The Tahuantinsuyo Bible;;;;;;;;;;;;;x
tambor;Tambor de Mina;;;;;;;;;;;;;x
tambor_DESC;Tambor de Mina, an Afro-Brazilian religion originating in Maranhão, stands as a testament to a vibrant blend of culture and spirituality. Built upon the reverence for the Encantandos, Egunguns, Vodouns and Orixás, spiritual entities embodying natural elements and human traits, this religious practice is distinguished by its profound connection to music and dance, employing drums to establish a link with the divine.;;;;;;;;;;;;;x
TEINIAGUA;Teiniagua;;;;;;;;;;;;;x
TELLER;Teller;;;;;;;;;;;;;x
terra_benta;Benteiro;;;;;;;;;;;;;x
terra_benta_DESC;Benteiros venerate the sacred mountains and hills of Minas Gerais, in addition to various virtuous men and women of the past. They perceive this material world as a single chapter within an unending cycle of death and rebirth, marked by a catastrophic incident called 'A Derrama', followed by the salvation of all righteous souls and the subsequent recreation of existence from the curdling of a primordial Chaos. Benteiros now eagerly expect the final coming of the Messiah, who will sacrifice himself in an attempt to end the cycle of cataclysms, as past figures like Tomás Dirceu, Tancredo and Tiradentes once did. However, their plans and prayers may be thwarted by the malevolent Emboabas and their False Messiahs, the evil beings responsible for the latest and more destructive Derrama, which ravaged the Old World six centuries ago. Consequently, Benteiros adhere to the 'Inconfidência', abstaining from sharing the most intimate and secretive aspects of their liturgies and rituals with outsiders and non-believers..;;;;;;;;;;;;;x
terra_benta_reformed;Benteiro;;;;;;;;;;;;;x
terra_benta_reformed_DESC;Benteiros venerate the sacred mountains and hills of Minas Gerais, in addition to various virtuous men and women of the past. They perceive this material world as a single chapter within an unending cycle of death and rebirth, marked by a catastrophic incident called 'A Derrama', followed by the salvation of all righteous souls and the subsequent recreation of existence from the curdling of a primordial Chaos. Benteiros now eagerly expect the final coming of the Messiah, who will sacrifice himself in an attempt to end the cycle of cataclysms, as past figures like Tomás Dirceu, Tancredo and Tiradentes once did. However, their plans and prayers may be thwarted by the malevolent Emboabas and their False Messiahs, the evil beings responsible for the latest and more destructive Derrama, which ravaged the Old World six centuries ago. Consequently, Benteiros adhere to the 'Inconfidência', abstaining from sharing the most intimate and secretive aspects of their liturgies and rituals with outsiders and non-believers..;;;;;;;;;;;;;x
THE_ALCHEMISTS_TRIUMPH;The Alchemist's Triumph;;;;;;;;;;;;;x
THE_ARCHITECT;The Architect;;;;;;;;;;;;;x
THE_BELZEBU;The Belzebu;;;;;;;;;;;;;x
THE_CACIQUES;The Caciques;;;;;;;;;;;;;x
THE_CERRADO_DEMON;The Cerrado Demon;;;;;;;;;;;;;x
THE_COLD_ONE;The Cold One;;;;;;;;;;;;;x
THE_COMMUNIST;The Communist;;;;;;;;;;;;;x
THE_DARKNESS;The Darkness;;;;;;;;;;;;;x
THE_FIERRO_TOMES;The Fierro Tomes;;;;;;;;;;;;;x
THE_GOD_LIGHT;The God Light;;;;;;;;;;;;;x
THE_GREAT_GAUCHO;The Great Gaucho;;;;;;;;;;;;;x
THE_GRINGO;The Gringo;;;;;;;;;;;;;x
THE_IDEA;The Idea of Ultimate Reality and Meaning;;;;;;;;;;;;;x
THE_JAGUAR;The Jaguar;;;;;;;;;;;;;x
THE_MISSIONED_DOCUMENTS;The Missioned Documents;;;;;;;;;;;;;x
THE_MYTH;The Myth;;;;;;;;;;;;;x
THE_NIGHT;The Night;;;;;;;;;;;;;x
THE_ORIGIN_OF_THE_SPECIES;The Origin of Species;;;;;;;;;;;;;x
THE_RECOLLECTIONS;The Recollections;;;;;;;;;;;;;x
THE_RITUALS;The Rituals;;;;;;;;;;;;;x
THE_SAGARANA;The Sagarana;;;;;;;;;;;;;x
THE_SANG_TRUTHS;The Sang Truths;;;;;;;;;;;;;x
THE_SECRET_DOCTRINE;The Secret Doctrine;;;;;;;;;;;;;x
THE_SPIRITS;The Spirits;;;;;;;;;;;;;x
THE_STORIES;The Stories;;;;;;;;;;;;;x
THE_TRADITIONS;The Traditions;;;;;;;;;;;;;x
THE_TRIPITACA;The Tripitaca;;;;;;;;;;;;;x
THE_UNITARIANS;The Unitarians;;;;;;;;;;;;;x
THE_VALLEY;The Valley;;;;;;;;;;;;;x
THE_VIRGIN_OF_THE_FOREST;The Virgin of the Forest;;;;;;;;;;;;;x
THE_WEREWOLF;The Werewolf;;;;;;;;;;;;;x
THE_WORLD;The World;;;;;;;;;;;;;x
theosophist;Theosophist;;;;;;;;;;;;;x
theosophist_DESC;Theosophists are the followers of the Ascended Masters, beings that shepherd the spiritual and intellectual development of humanity. According to their teachings, it was when the world closed their hearts to the lessons of the Ascended Masters that mankind grew distant from Nature and Truth relying more and more upon false religions before the Old World collapsed under the burden of ignorance and desire that it carried upon its back. Numerous legends hold that a Lord Maitreya will emerge to transfer knowledge about the true constitution and workings of Existence to humankind. The Theosophists de-emphasize the importance of organized religious scripture, ritual, and hierarchy as a source of direct enlightenment, viewing them simply as roads for every individual to access the source of Truth.;;;;;;;;;;;;;x
THEVETAT;Thevetat;;;;;;;;;;;;;x
TRADITION;Tradition;;;;;;;;;;;;;x
TRAUCO;El Trauco;;;;;;;;;;;;;x
TRIBUNA_DE_IMPRENSA;Tribuna da Imprensa;;;;;;;;;;;;;x
tridentine;Tridentine;;;;;;;;;;;;;x
tridentine_DESC;Called Tridentines due to the prominence of the ancient Tridentine Mass in the faith, the Tridentines follow what they consider to be the truest, most traditional, and most unchanged form of Christianity. Originating from traditionalists within the Catholic Church, Tridentines believe the Event was punishment, divine retaliation for those who strayed from the Lord's true path, and that it culminated with the assumption of His Holiness, the last Vicar of Christ, into the heavens, leaving the Earth with no successor behind. Tridentines believe they live in a time of Great Tribulation, and that all others, even other Christians, live in error. Therefore, it is the Tridentine's obligation to engage in holy war against all heathens and heretics, to make way for the return of His Holiness and the Second Coming soon after.;;;;;;;;;;;;;x
TROVADOR;Trovador;;;;;;;;;;;;;x
umbanda;Umbanda;;;;;;;;;;;;;x
umbanda_DESC;Umbanda is a syncretic religion that blends African traditions with Catholicism, Spiritism, and Indigenous beliefs. The religion originated in Niterói due to the work of a psychic, Zélio Fernandino de Moraes, who practiced Umbanda among poor Brazilians. Other common beliefs are the existence of deities called Orixás, most of them syncretized with Catholic saints that act as divine energy and forces of nature, spirits of deceased people that counsel and guide practitioners through troubles in the material world, psychics, or mediums, who have a natural ability that can be perfected to bring messages from the spiritual world of Orixás and the guiding spirits, reincarnation and spiritual evolution through many material lives, and the practice of charity and social fraternity.;;;;;;;;;;;;;x
universal;Neo-Pentecostal;;;;;;;;;;;;;x
universal_DESC;The Neo-Pentecostals are perhaps the most notable Protestant group to shun the General Convention of the Evangelicals, citing irrevocable differences such as the convention's lack of drive to transform the church into the Kingdom of God on earth. Neo-Pentecostals also felt Evangelicals did not take a strong enough stance against "enemies of the faith" such as Catholics and syncretic religions such as Umbanda and Candomblé. In response, Evangelicals destroyed the "idolatrous" Temple of Solomon in São Paulo and expelled the Neo-Pentecostal leadership from the city. Since then, the Neo-Pentecostals have been rebuilding, preaching, and receiving tithes as it always has.;;;;;;;;;;;;;x
valentes;Denunciadora;;;;;;;;;;;;;x
valentes_DESC;Muslims in South America faced sectarian violence as did many other religious groups after the Event, leading to many retreating into further radicalism to deal with enemies both within Islam and outside it. Denunciadoras or "denouncers" adhere to an extreme form of Sunni jurisprudence where those who do not stringently enforce sharia or are otherwise deemed insufficiently religious are not considered Muslims at all. This does not always lead to violence but it often does with the ones deemed "apostates" and indeed other non-Muslims, as Denunciadoras believe Islam to the supreme law of the land with no other being acceptable.;;;;;;;;;;;;;x
varedesian;Varedesian;;;;;;;;;;;;;x
varedesian_DESC;While most Modernists look for the past once lost or a future never achieved, the Varedesians, followers of Master Guimarães and Master Graciliano, have learned through their legends that enlightenment exists in the living present and its fundamental conflicts and dualities. Life is both blessing and curse, joy and suffering, reality and magic, and those who understand this shall live truthfully. Men live and die following these teachings, often without even knowing it, but Varedesians embrace these seemingly contradictory dualites with gusto.;;;;;;;;;;;;;x
vargist;Getulist;;;;;;;;;;;;;x
vargist_DESC;Getulism recalls a revolution far more successful than that of the Farroupilha, led by one named Getulio. Getulio brought true revolution to all of Brazil, not just one region, as an expression of the collective will against wicked oligarchy. His Estado Novo saw Brazil reach the apex of its power, as he destroyed enemies within and without, including the gauchos. Even the death of Getulio, his sacrifice and his ascension, thwarted the efforts of his enemies to stem his revolution, so beloved was he. Getulists desire a return to the days of the Estado Novo, when Brazil was guided by a strong hand, and they are confident that Getulio Vargas guides them now.;;;;;;;;;;;;;x
VIGOR;Vigor;;;;;;;;;;;;;x
VODUNCE;Vodunce;;;;;;;;;;;;;x
WEICHAN;Weichan;;;;;;;;;;;;;x
xabaxai_xagi;Xabaxáígio Xagí;;;;;;;;;;;;;x
xabaxai_xagi_DESC;Xabaraxáígio Xagí combines the Cult of the Holy Spirit and indigenous beliefs, earning it the enmity of many more staunch members of the cult. The Holy Spirit is considered to manifest in the material world, sometimes taking on the shape of things in the environment such as jaguars, trees, or other visible, tangible things including people. Warding off evil spirits is also considered to be on uptmod importance by Xabaraxáígio Xagí adherents as a matter of survival.;;;;;;;;;;;;;x
xoon;Xo'on;;;;;;;;;;;;;x
xoon_DESC;Born from the revival of myths and cultures long lost in the south of the continent, led by the Xo'on shamans, they believe first and foremost in their supreme god, Temaulken, under him are the Ancestral Spirits, or Howenh. The Followers of the Xo'on also believe that, long ago, woman murdered the ancient spirits and ruled over man with an iron fist. The Sun Howenh, Kren, observed this oppression with rage, and so called for the Soortes, demons from the underworld that would bring back the natural order of things, so now men, with the assistance of the Soortes, would make sure that woman will never oppress man again.;;;;;;;;;;;;;x
YATIRI;Yatiri;;;;;;;;;;;;;x
ultramontane;Ultramontane;;;;;;;;;;;;;x
artiga;Artiga;;;;;;;;;;;;;x
ASTRONOMER;Astronomer;;;;;;;;;;;;;x
CAPITAL;Capital;;;;;;;;;;;;;x
